,player_name,player_url,teams,matches_played,runs_scored,hundreds,fifties,wickets,economy_rate,five_wicket_hauls,player_country,player_image,player_role,player_DOB,player_bat_hand,player_bowl_hand
517,Lungi Ngidi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4636,"Chennai Super Kings, Delhi Capitals",14,0,0,0,25,8.3,0,South Africa,https://h.cricapi.com/img/players/a1782393-3479-4caa-9c27-79cb87df9abc.jpg,Bowler,29-03-1996,Right,Right
518,Liam Plunkett,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3331,Delhi Capitals,7,1,0,0,4,9.0,0,England,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,06-04-1985,Right,Right
519,Prasidh Krishna,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4930,"Kolkata Knight Riders, Rajasthan Royals",51,9,0,0,49,8.92,0,India,https://h.cricapi.com/img/players/99eb6b5c-379f-46da-bab7-dc8fd31ba435.jpg,Bowler,19-02-1996,Right,Right
520,Javon Searles,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4767,Kolkata Knight Riders,4,8,0,0,2,12.71,0,West Indies,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,21-12-1986,Right,Right
521,Prithvi Shaw,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4759,Delhi Capitals,71,1694,0,13,0,0.0,0,India,https://h.cricapi.com/img/players/9ded3a8d-3008-40f1-a18c-483af090aab8.jpg,Batsman,09-11-1999,Right,Right
522,Shivam Mavi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4768,"Kolkata Knight Riders, Gujarat Titans",32,51,0,0,30,8.71,0,India,https://h.cricapi.com/img/players/f00ccdba-6137-4852-a490-ba782044b866.jpg,Bowling Allrounder,26-11-1998,Right,Right
523,Dhruv Shorey,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4755,Chennai Super Kings,2,13,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,05-06-1992,Right,Right
524,D'Arcy Short,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4729,Rajasthan Royals,7,115,0,0,1,6.33,0,Australia,https://h.cricapi.com/img/players/099db6cb-8f78-42d0-97ff-7a24283076a3.jpg,Batsman,09-08-1990,Left,Left
525,Shubman Gill,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4769,"Kolkata Knight Riders, Gujarat Titans",91,2790,3,18,0,0.0,0,India,https://h.cricapi.com/img/players/7263e990-a9e9-4829-8adf-760d18d1315c.jpg,Batsman,08-09-1999,Right,Right
526,Rinku Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4665,Kolkata Knight Riders,31,725,0,4,0,0.0,0,India,https://h.cricapi.com/img/players/11864f31-b766-4766-9cbc-5026015ace48.jpg,Batsman,12-10-1997,Left,Right
527,Ish Sodhi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4243,Rajasthan Royals,8,7,0,0,9,6.7,0,New Zealand,https://h.cricapi.com/img/players/e49a1d96-2ddf-43aa-88eb-a560c50decdc.jpg,Bowler,31-10-1992,Right,Right
528,David Willey,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4420,"Chennai Super Kings, Royal Challengers Bangalore",11,53,0,0,6,7.56,0,England,https://h.cricapi.com/img/players/54e5a9b9-9b8d-460c-bf6e-8488f0e229f8.jpg,Bowling Allrounder,28-02-1990,Left,Left
529,Mark Wood,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4421,"Chennai Super Kings, Lucknow Super Giants",5,12,0,0,11,8.95,1,England,https://h.cricapi.com/img/players/e8041203-33e0-498f-b1e6-186f72b18260.jpg,Bowler,11-01-1990,Right,Right
530,Arshdeep Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4933,Punjab Kings,51,25,0,0,57,8.74,1,India,https://h.cricapi.com/img/players/607ff10c-5619-411d-a822-06ba28992230.jpg,Bowler,05-02-1999,Left,Left
531,Jonny Bairstow,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3900,"Sunrisers Hyderabad, Punjab Kings",39,1291,1,9,0,0.0,0,England,https://h.cricapi.com/img/players/715107b5-0412-452b-aa0b-04394f7b1327.jpg,WK-Batsman,26-09-1989,Right,Right
532,Jason Behrendorff,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4705,Mumbai Indians,17,6,0,0,19,9.05,0,Australia,https://h.cricapi.com/img/players/d22f24dc-3918-4311-8d03-985f2e9ee09c.jpg,Bowler,20-04-1990,Right,Left
533,Sam Curran,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4787,"Punjab Kings, Chennai Super Kings",46,613,0,3,42,9.52,0,England,https://h.cricapi.com/img/players/45613012-5c4f-4a7a-a1c4-d9827939b2bf.jpg,Bowling Allrounder,03-06-1998,Left,Left
534,Joe Denly,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3724,Kolkata Knight Riders,1,0,0,0,0,0.0,0,England,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,16-03-1986,Right,Right
535,Shivam Dube,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4945,"Royal Challengers Bangalore, Rajasthan Royals, Chennai Super Kings",51,1106,0,6,4,9.4,0,India,https://h.cricapi.com/img/players/22ee45d8-0538-4e3e-a758-c515f9b86d11.jpg,Bowling Allrounder,26-06-1993,Left,Right
536,Harry Gurney,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4307,Kolkata Knight Riders,8,1,0,0,7,8.81,0,England,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,25-10-1986,Right,Left
537,Harpreet Brar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4935,Punjab Kings,28,158,0,0,18,7.88,0,India,https://h.cricapi.com/img/players/e3005322-b01a-4c58-9b26-a2ca150ad1d1.jpg,Batting Allrounder,16-09-1995,Left,Left
538,Shimron Hetmyer,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4681,"Royal Challengers Bangalore, Delhi Capitals, Rajasthan Royals",60,1130,0,4,0,0.0,0,West Indies,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,21-12-1996,Left,Left
539,Alzarri Joseph,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4575,"Mumbai Indians, Gujarat Titans",19,27,0,0,20,9.19,1,West Indies,https://h.cricapi.com/img/players/2ff6091e-f412-422d-a5fe-3d8d1a3dd673.jpg,Bowler,20-11-1996,Right,Right
540,Scott Kuggeleijn,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4685,Chennai Super Kings,2,0,0,0,2,8.88,0,New Zealand,https://h.cricapi.com/img/players/dbbfc02f-ac2f-459c-8d13-478ede7fe0f8.jpg,Batting Allrounder,03-01-1992,Right,Right
541,Siddhesh Lad,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4398,Mumbai Indians,1,15,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,23-05-1992,Right,Right
542,Liam Livingstone,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4692,"Rajasthan Royals, Punjab Kings",32,828,0,6,8,9.97,0,England,https://h.cricapi.com/img/players/d1c0a448-6ee6-473a-90a2-e6a486698a8a.jpg,Batsman,04-08-1993,Right,Right
543,Sudhesan Midhun,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4780,Rajasthan Royals,1,0,0,0,0,13.5,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,07-10-1994,Right,Right
544,Prayas Ray Barman,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4949,Royal Challengers Bangalore,1,19,0,0,0,14.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,25-10-2002,Right,Right
545,Riyan Parag,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4943,Rajasthan Royals,54,600,0,2,4,10.7,0,India,https://h.cricapi.com/img/players/b51bb4e5-acdf-423b-abb3-7a1e6694d2c2.jpg,Batting Allrounder,10-11-2001,Right,Right
546,Keemo Paul,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4742,Delhi Capitals,8,18,0,0,9,8.72,0,West Indies,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,21-02-1998,Right,Right
547,Nicholas Pooran,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4587,"Punjab Kings, Sunrisers Hyderabad, Lucknow Super Giants",62,1270,0,6,0,0.0,0,West Indies,https://h.cricapi.com/img/players/4e8ab9cd-c5af-430e-887b-d22bf74ad052.jpg,WK-Batsman,02-10-1995,Left,Right
548,Prabhsimran Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4937,Punjab Kings,20,422,1,1,0,0.0,0,India,https://h.cricapi.com/img/players/a15dfada-704c-42c3-9545-91c332ffca73.jpg,WK-Batsman,10-08-2000,Right,Right
549,Prithvi Raj,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4939,Kolkata Knight Riders,2,0,0,0,1,11.4,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,20-02-1998,Left,Left
550,Rasikh Salam,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4942,"Mumbai Indians, Kolkata Knight Riders",3,12,0,0,0,8.75,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,05-04-2000,Right,Right
551,Anukul Roy,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4775,"Mumbai Indians, Kolkata Knight Riders",7,23,0,0,5,7.71,0,India,https://h.cricapi.com/img/players/2958faf6-f7d1-4150-aa9e-e261a629ba0d.jpg,Batting Allrounder,30-11-1998,Left,Left
552,Sherfane Rutherford,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4838,"Delhi Capitals, Royal Challengers Bangalore",10,106,0,0,1,8.63,0,West Indies,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,15-08-1998,Left,Right
553,Navdeep Saini,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4656,"Royal Challengers Bangalore, Rajasthan Royals",32,33,0,0,23,8.88,0,India,https://h.cricapi.com/img/players/80193c8f-687d-47c3-a7e9-b098a83c7812.jpg,Bowler,23-11-1992,Right,Right
554,Sandeep Warrier,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4126,Kolkata Knight Riders,5,0,0,0,2,7.88,0,India,https://h.cricapi.com/img/players/53ed819c-4137-4f9e-809c-a15c53237d05.jpg,Bowler,04-04-1991,Right,Right
555,Mitchell Santner,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4429,Chennai Super Kings,15,56,0,0,13,6.88,0,New Zealand,https://h.cricapi.com/img/players/16ec245b-022d-4104-bd8f-ccc780428390.jpg,Bowling Allrounder,05-02-1992,Left,Left
556,Oshane Thomas,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4822,Rajasthan Royals,4,0,0,0,5,7.9,0,West Indies,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,18-02-1997,Left,Right
557,Ashton Turner,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4648,Rajasthan Royals,4,3,0,0,0,0.0,0,Australia,https://h.cricapi.com/img/players/7ee6e644-86fd-4a5b-b332-66a29b34283d.jpg,Batting Allrounder,25-01-1993,Right,Right
558,Varun Chakravarthy,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4938,"Punjab Kings, Kolkata Knight Riders",56,25,0,0,62,7.45,1,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,29-08-1991,Right,Right
559,Hardus Viljoen,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4513,Punjab Kings,6,3,0,0,7,9.65,0,South Africa,https://h.cricapi.com/img/players/0fa3b27a-30a7-493e-973f-51683a26f000.jpg,Bowler,06-03-1989,Right,Right
560,Abdul Samad,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5863,Sunrisers Hyderabad,34,395,0,0,2,12.56,0,Germany,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,23-06-2002,Right,Right
561,Tom Banton,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5660,Kolkata Knight Riders,2,18,0,0,0,0.0,0,England,https://h.cricapi.com/img/players/6364e591-1f4b-4fe6-867c-ae61ea21f6f0.jpg,WK-Batsman,11-11-1998,Right,Right
562,Alex Carey,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4726,Delhi Capitals,3,32,0,0,0,0.0,0,Australia,https://h.cricapi.com/img/players/7a5dc10f-09d7-40f2-b412-f042fff54e89.jpg,WK-Batsman,27-08-1991,Left,Left
563,Sheldon Cottrell,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4249,Punjab Kings,6,0,0,0,6,8.8,0,West Indies,https://h.cricapi.com/img/players/3bffe657-2fb8-4490-ba36-93e348d174d1.jpg,Bowler,19-08-1989,Right,Left
564,Tushar Deshpande,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5849,"Delhi Capitals, Chennai Super Kings",23,21,0,0,25,10.13,0,India,https://h.cricapi.com/img/players/f3876b65-0643-49df-9255-4a06dd3fa051.jpg,Bowler,15-05-1995,Left,Right
565,Praveen Dubey,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4559,Delhi Capitals,4,23,0,0,1,8.27,0,India,https://h.cricapi.com/img/players/11beb0e3-9594-4304-b770-9f65b52a5ff9.jpg,Bowler,01-07-1993,Right,Right
566,Ruturaj Gaikwad,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4931,Chennai Super Kings,52,1797,1,14,0,0.0,0,India,https://h.cricapi.com/img/players/50b70c71-1535-41c0-87fd-c12883105ede.jpg,Batsman,31-01-1997,Right,Right
567,Priyam Garg,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5866,"Sunrisers Hyderabad, Delhi Capitals",23,273,0,1,0,0.0,0,India,https://h.cricapi.com/img/players/05521a15-b6bd-4bf6-9953-122c014418f6.jpg,Batsman,30-11-2000,Right,Right
568,Chris Green,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5853,Kolkata Knight Riders,1,0,0,0,0,8.47,0,Australia,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,01-10-1993,Right,Right
569,Josh Hazlewood,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3799,"Chennai Super Kings, Royal Challengers Bangalore",27,19,0,0,35,8.06,0,Australia,https://h.cricapi.com/img/players/2190c28d-1712-4fd2-ae44-9ac54319fc21.jpg,Bowler,08-01-1991,Left,Right
570,Narayan Jagadeesan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4751,"Chennai Super Kings, Kolkata Knight Riders",13,162,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,WK-Batsman,24-12-1995,Right,Right
571,Yashasvi Jaiswal,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5857,Rajasthan Royals,37,1172,1,8,0,36.0,0,India,https://h.cricapi.com/img/players/a254feed-0d7c-4f04-a2ab-7bf9ceef156b.jpg,Batsman,28-12-2001,Left,Right
572,Kartik Tyagi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5856,"Rajasthan Royals, Sunrisers Hyderabad",19,13,0,0,15,9.98,0,India,https://h.cricapi.com/img/players/ff17824f-0e1c-4eb7-acd3-8b5d116934bc.jpg,Bowler,08-11-2000,Right,Right
573,Monu Kumar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4753,Chennai Super Kings,1,0,0,0,0,10.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,05-11-1994,Right,Right
574,Kamlesh Nagarkoti,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4766,"Kolkata Knight Riders, Delhi Capitals",12,22,0,0,5,9.5,0,India,https://h.cricapi.com/img/players/58139def-7c4a-4cc2-a09a-0caff43b43dd.jpg,Bowler,28-12-1999,Right,Right
575,Anrich Nortje,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4929,Delhi Capitals,40,45,0,0,53,8.33,0,South Africa,https://h.cricapi.com/img/players/a8c7ce67-5862-4acb-9297-97eafd0ea3d5.jpg,Bowler,16-11-1993,Right,Right
576,Devdutt Padikkal,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4948,"Royal Challengers Bangalore, Rajasthan Royals",57,1521,1,9,0,0.0,0,India,https://h.cricapi.com/img/players/74c6584a-45a5-4781-a5e7-c0c9340da954.jpg,Batsman,07-07-2000,Left,Right
577,James Pattinson,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3854,Mumbai Indians,10,15,0,0,11,9.01,0,Australia,https://h.cricapi.com/img/players/c4f5e712-5be6-46aa-9ece-b7b33e98d799.jpg,Bowler,03-05-1990,Left,Right
578,Josh Philippe,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5860,Royal Challengers Bangalore,5,78,0,0,0,0.0,0,Australia,https://h.cricapi.com/img/players/d5efbba6-8c15-44aa-9476-b01f8202f29d.jpg,WK-Batsman,01-06-1997,Right,Right
579,Ravi Bishnoi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5851,"Punjab Kings, Lucknow Super Giants",52,28,0,0,53,7.59,0,India,https://h.cricapi.com/img/players/9a71201c-c377-45aa-a355-1af6d2c4bae3.jpg,Bowler,05-09-2000,Right,Right
580,Daniel Sams,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5847,"Delhi Capitals, Royal Challengers Bangalore, Mumbai Indians, Lucknow Super Giants",16,44,0,0,14,8.72,0,Australia,https://h.cricapi.com/img/players/fcf70a0d-188e-4331-8b33-652a8a358b99.jpg,Bowling Allrounder,27-10-1992,Right,Left
581,Shahbaz Ahmed,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5861,Royal Challengers Bangalore,39,321,0,0,14,9.15,0,India,https://h.cricapi.com/img/players/8f4c667c-4bb2-4808-a77b-ebece70f4273.jpg,Bowling Allrounder,11-12-1994,Left,Left
582,Isuru Udana,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3699,Royal Challengers Bangalore,10,15,0,0,8,9.72,0,Sri Lanka,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,17-02-1988,Right,Left
583,Akash Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5859,"Rajasthan Royals, Chennai Super Kings",7,0,0,0,5,9.87,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,20-12-1995,Right,Right
584,Fabian Allen,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4826,"Punjab Kings, Mumbai Indians",5,14,0,0,2,9.07,0,West Indies,https://h.cricapi.com/img/players/9d0c0867-9f62-4141-8555-ecd506b20719.jpg,Batting Allrounder,07-05-1995,Right,Left
585,Anmolpreet Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4940,"Mumbai Indians, Sunrisers Hyderabad",7,134,0,0,0,0.0,0,India,https://h.cricapi.com/img/players/42718b9d-5419-4fa2-8f55-6ce96fe9d2db.jpg,Batsman,28-03-1998,Right,Right
586,Anuj Rawat,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5858,"Rajasthan Royals, Royal Challengers Bangalore",19,220,0,1,0,0.0,0,India,https://h.cricapi.com/img/players/863fd5b5-b77f-4168-b514-79a88641c553.jpg,WK-Batsman,17-10-1999,Left,Left
587,KS Bharat,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4384,"Royal Challengers Bangalore, Delhi Capitals, Gujarat Titans",10,199,0,1,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,WK-Batsman,03-10-1993,Right,Right
588,Tim David,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5332,"Royal Challengers Bangalore, Mumbai Indians",25,418,0,0,0,0.0,0,Australia,https://h.cricapi.com/img/players/69718248-2a3a-45d4-9a2a-6f4dfc6942a5.jpg,Batsman,16-03-1996,Right,Right
589,Wanindu Hasaranga de Silva,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4696,Royal Challengers Bangalore,26,72,0,0,35,8.13,1,Sri Lanka,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,29-07-1997,Right,Right
590,Nathan Ellis,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6082,Punjab Kings,15,19,0,0,17,8.8,0,Australia,https://h.cricapi.com/img/players/6731db45-8132-49c6-8fcb-f59258d15082.jpg,Bowler,22-09-1994,Right,Right
591,George Garton,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=6203,Royal Challengers Bangalore,5,2,0,0,3,9.0,0,England,https://h.cricapi.com/img/players/f6fa8ae5-fb3c-43fa-8e85-3823ff1df766.jpg,Bowler,15-04-1997,Left,Left
592,Venkatesh Iyer,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5971,Kolkata Knight Riders,36,956,1,7,3,9.2,0,India,https://h.cricapi.com/img/players/c3236037-6694-404a-8f01-9ad880564ea9.jpg,Batting Allrounder,25-12-1994,Left,Right
593,Kyle Jamieson,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5774,"Royal Challengers Bangalore, Chennai Super Kings",9,65,0,0,9,9.61,0,New Zealand,https://h.cricapi.com/img/players/5673ee27-bf33-44b8-8973-41fd37923fed.jpg,Bowler,30-12-1994,Right,Right
594,Marco Jansen,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5974,"Mumbai Indians, Sunrisers Hyderabad",18,48,0,0,19,9.02,0,South Africa,https://h.cricapi.com/img/players/d3c53885-7016-4228-8a20-1dd98214489d.jpg,Bowling Allrounder,01-05-2000,Right,Left
595,Lalit Yadav,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5848,Delhi Capitals,25,295,0,0,10,8.2,0,India,https://h.cricapi.com/img/players/10fb13e1-bd0a-4ddf-9d25-a49f9317b4c5.jpg,Batting Allrounder,03-01-1997,Right,Right
596,Dawid Malan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4694,Punjab Kings,1,26,0,0,0,0.0,0,England,https://h.cricapi.com/img/players/0ec8da92-1980-4a0e-9059-d0c4d3947ab8.jpg,Batsman,03-09-1987,Left,Right
597,Aiden Markram,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4701,"Punjab Kings, Sunrisers Hyderabad",33,775,0,4,2,8.64,0,South Africa,https://h.cricapi.com/img/players/3fef81b0-c1e9-45eb-954f-519f3b33d640.jpg,Batsman,04-10-1994,Right,Right
598,Riley Meredith,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5949,"Punjab Kings, Mumbai Indians",18,0,0,0,19,9.46,0,Australia,https://h.cricapi.com/img/players/135e6900-2a2f-496c-b31d-c43aedceae1b.jpg,Bowler,21-06-1996,Right,Right
599,Lukman Meriwala,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5969,Delhi Capitals,1,0,0,0,1,10.67,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,11-12-1991,Left,Left
600,Ripal Patel,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5968,Delhi Capitals,9,80,0,0,0,7.33,0,India,https://h.cricapi.com/img/players/6ab03de1-2150-4902-b313-1529003f2d75.jpg,Batting Allrounder,28-09-1995,Right,Right
601,Rajat Patidar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5980,Royal Challengers Bangalore,12,404,1,2,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,01-06-1993,Right,Right
602,Glenn Phillips,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4647,"Rajasthan Royals, Sunrisers Hyderabad",8,65,0,0,2,8.0,0,New Zealand,https://h.cricapi.com/img/players/9e6fa482-3ad3-4831-b05d-4fed2510cdf5.jpg,WK-Batsman,06-12-1996,Right,Right
603,Ishan Porel,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5850,Punjab Kings,1,0,0,0,1,9.75,0,India,https://h.cricapi.com/img/players/13716eb8-6a24-4598-bcc6-95517347f1d2.jpg,Bowler,05-09-1998,Right,Right
604,Adil Rashid,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3696,"Punjab Kings, Sunrisers Hyderabad",3,22,0,0,2,9.1,0,England,https://h.cricapi.com/img/players/a2e40330-ea26-4ad7-a21d-f27a00ba3228.jpg,Bowler,17-02-1988,Right,Right
605,Jhye Richardson,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4650,"Punjab Kings, Mumbai Indians",3,15,0,0,3,10.64,0,Australia,https://h.cricapi.com/img/players/3f32aaf6-2d91-44ad-b14a-145a55ab5b3d.jpg,Bowler,20-09-1996,Right,Right
606,Chetan Sakariya,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5978,"Rajasthan Royals, Delhi Capitals",19,20,0,0,20,8.44,0,India,https://h.cricapi.com/img/players/a25036dd-87e6-4038-b98f-b2f20ea6fb06.jpg,Bowler,28-02-1998,Left,Left
607,Jalaj Saxena,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4070,Punjab Kings,1,0,0,0,0,9.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,15-12-1986,Right,Right
608,Tim Seifert,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4732,"Kolkata Knight Riders, Delhi Capitals",3,26,0,0,0,0.0,0,New Zealand,https://h.cricapi.com/img/players/812fc568-a932-4f29-a1c4-b7c929e6a248.jpg,WK-Batsman,14-12-1994,Right,Right
609,Shahrukh Khan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5976,Punjab Kings,33,426,0,0,0,0.0,0,India,https://h.cricapi.com/img/players/d0f69230-16e0-4a79-92aa-f9f7c588d5d3.jpg,Batting Allrounder,27-05-1995,Right,Right
